RP,C,SP,FD,Avg_Team_G,Avg_Team_Career_Length,Avg_Team_Stay_Length,Player_Trade_Freq,target,Career_Length,Stay_Length,GS,Inn,playerid,G,Team,Season,Leave
0,0,0,1,116.68181818181819,4.590909090909091,3.1363636363636362,0.0,6,2,2,0,887.0,12532,113,6,2014,0.0
0,0,0,1,112.92307692307692,5.0,2.769230769230769,0.0,6,3,3,0,1278.2,12532,150,6,2015,0.0
0,0,0,1,162.52173913043478,4.826086956521739,3.1739130434782608,0.0,6,4,4,0,697.1,12532,242,6,2016,0.0
0,0,0,1,127.91304347826087,4.260869565217392,3.260869565217391,0.0,30,5,5,0,880.0,12532,108,6,2017,1.0
0,0,0,1,99.4,4.08,2.68,0.0,28,1,1,0,121.2,12533,21,28,2013,0.0
0,0,0,1,100.125,3.7083333333333335,2.9583333333333335,0.0,2,2,2,0,502.3,12533,128,28,2014,1.0
0,0,0,1,123.80952380952381,3.857142857142857,1.8571428571428572,0.5,2,3,1,0,1304.2,12533,155,2,2015,0.0
0,0,0,1,94.54166666666667,3.6666666666666665,1.7083333333333333,0.3333333333333333,2,4,2,0,1385.1,12533,159,2,2016,0.0
0,0,0,1,100.62962962962963,3.6666666666666665,1.7037037037037037,0.25,30,5,3,0,747.0,12533,85,2,2017,1.0
0,0,0,1,97.96153846153847,5.269230769230769,2.5384615384615383,0.0,0,1,1,0,251.0,12546,79,0,2014,0.0
0,0,0,1,90.56,4.56,2.68,0.0,0,2,2,0,460.2,12546,113,0,2015,0.0
0,0,0,1,95.0,4.666666666666667,2.25,0.0,0,3,3,0,818.2,12546,116,0,2016,0.0
0,0,0,1,91.45833333333333,5.041666666666667,1.875,0.0,30,4,4,0,815.2,12546,100,0,2017,1.0
0,1,0,0,130.42307692307693,4.961538461538462,2.8461538461538463,0.0,30,1,1,0,296.1,12547,120,26,2017,1.0
0,0,0,1,124.35,5.85,3.15,0.0,23,1,1,0,622.1,12552,85,26,2014,1.0
0,0,0,1,89.45833333333333,4.333333333333333,3.1666666666666665,1.0,23,2,1,0,841.1,12552,97,23,2015,0.0
0,0,0,1,125.85714285714286,3.2857142857142856,2.857142857142857,0.5,23,3,2,0,1308.2,12552,159,23,2016,0.0
0,0,0,1,96.25,3.625,2.25,0.3333333333333333,30,4,3,0,1302.0,12552,156,23,2017,1.0
0,0,1,0,90.0,4.75,3.25,0.0,30,1,1,18,97.1,12555,18,23,2013,1.0
1,0,0,0,125.85714285714286,3.2857142857142856,2.857142857142857,1.0,30,2,1,0,63.0,12555,65,23,2016,1.0
0,0,0,1,107.61904761904762,4.619047619047619,2.4285714285714284,0.0,24,1,1,0,823.0,12564,97,24,2016,0.0
0,0,0,1,102.08695652173913,4.608695652173913,2.4347826086956523,0.0,30,2,2,0,1185.1,12564,145,24,2017,1.0
1,0,0,0,117.0,5.3478260869565215,3.347826086956522,0.0,15,1,1,0,67.2,12572,60,15,2015,0.0
1,0,0,0,110.76190476190476,5.619047619047619,3.4761904761904763,0.0,30,2,2,0,67.0,12572,73,15,2016,1.0
0,0,1,0,113.5925925925926,4.185185185185185,2.7037037037037037,0.0,18,1,1,15,84.1,12580,15,18,2015,0.0
0,0,1,0,95.6923076923077,3.8076923076923075,2.6538461538461537,0.0,30,2,2,21,109.2,12580,21,18,2016,1.0
0,0,1,0,97.73913043478261,5.043478260869565,3.4347826086956523,0.0,30,1,1,12,63.2,12586,12,16,2016,1.0
0,0,0,1,90.56,4.56,2.68,0.0,30,1,1,0,451.2,12590,303,0,2015,1.0
0,1,0,0,100.11538461538461,5.730769230769231,2.423076923076923,0.0,30,1,1,0,158.1,12606,24,3,2017,1.0
0,0,1,0,93.27586206896552,3.793103448275862,1.8275862068965518,0.0,12,1,1,26,144.0,12638,26,21,2015,1.0
0,0,1,0,101.08695652173913,5.391304347826087,2.608695652173913,1.0,30,2,1,15,81.0,12638,15,12,2016,1.0
0,0,0,1,106.2,4.12,1.56,0.0,30,1,1,0,544.1,12649,84,17,2016,1.0
0,0,1,0,95.6923076923077,3.8076923076923075,2.6538461538461537,0.0,18,1,1,33,197.1,12664,33,18,2016,0.0
0,0,1,0,86.6896551724138,3.206896551724138,2.0,0.0,30,2,2,24,128.0,12664,24,18,2017,1.0
0,0,1,0,90.07407407407408,4.444444444444445,2.1481481481481484,0.0,12,1,1,29,163.2,12673,29,12,2014,0.0
0,0,1,0,98.65217391304348,4.782608695652174,2.739130434782609,0.0,30,2,2,20,114.0,12673,20,12,2015,1.0
0,0,1,0,97.73913043478261,5.043478260869565,3.4347826086956523,0.0,30,1,1,13,73.0,12691,13,16,2016,1.0
0,0,0,1,123.80952380952381,3.857142857142857,1.8571428571428572,0.0,2,1,1,0,1066.0,12701,125,2,2015,0.0
0,0,0,1,94.54166666666667,3.6666666666666665,1.7083333333333333,0.0,30,2,2,0,566.0,12701,73,2,2016,1.0
0,0,1,0,112.42307692307692,4.0,2.5384615384615383,0.0,11,1,1,26,153.0,12703,26,11,2014,0.0
0,0,1,0,117.91666666666667,4.041666666666667,2.875,0.0,11,2,2,30,175.0,12703,30,11,2015,0.0
0,0,1,0,110.68,5.84,2.84,0.0,11,3,3,28,173.2,12703,28,11,2016,0.0
0,0,1,0,93.8076923076923,4.923076923076923,3.769230769230769,0.0,30,4,4,31,175.2,12703,31,11,2017,1.0
0,0,0,1,110.875,4.708333333333333,2.375,0.0,26,1,1,0,310.2,12723,60,26,2015,0.0
0,0,0,1,96.91666666666667,6.0,2.4166666666666665,0.0,26,2,2,0,267.0,12723,112,26,2016,0.0
0,0,0,1,130.42307692307693,4.961538461538462,2.8461538461538463,0.0,30,3,3,0,327.4,12723,98,26,2017,1.0
0,0,1,0,80.03448275862068,4.172413793103448,1.7241379310344827,0.0,20,1,1,24,128.2,12730,24,20,2014,0.0
0,0,1,0,76.17241379310344,4.827586206896552,2.0689655172413794,0.0,20,2,2,21,121.0,12730,21,20,2015,0.0
0,0,1,0,107.31818181818181,5.409090909090909,2.9545454545454546,0.0,30,3,3,18,99.2,12730,18,20,2017,1.0
0,0,1,0,127.60714285714286,4.678571428571429,2.4642857142857144,0.0,30,1,1,18,95.2,12760,18,14,2017,1.0
1,0,0,0,116.96,3.24,2.24,0.0,1,1,1,0,83.2,12763,43,1,2016,0.0
1,0,0,0,123.66666666666667,4.916666666666667,2.5833333333333335,0.0,30,2,2,0,80.2,12763,62,1,2017,1.0
0,0,1,0,115.96,3.72,2.08,0.0,2,1,1,10,60.0,12768,10,2,2013,0.0
0,0,1,0,137.0909090909091,4.909090909090909,2.4545454545454546,0.0,2,2,2,33,219.0,12768,33,2,2014,0.0
0,0,1,0,123.80952380952381,3.857142857142857,1.8571428571428572,0.0,2,3,3,31,208.0,12768,31,2,2015,0.0
0,0,1,0,94.54166666666667,3.6666666666666665,1.7083333333333333,0.0,2,4,4,22,117.0,12768,22,2,2016,0.0
0,0,1,0,100.62962962962963,3.6666666666666665,1.7037037037037037,0.0,30,5,5,16,162.1,12768,27,2,2017,1.0
0,0,0,1,99.37037037037037,5.185185185185185,1.9259259259259258,0.0,12,1,1,0,657.0,12775,152,12,2013,0.0
0,0,0,1,90.07407407407408,4.444444444444445,2.1481481481481484,0.0,12,2,2,0,924.0,12775,123,12,2014,0.0
0,0,0,1,98.65217391304348,4.782608695652174,2.739130434782609,0.0,21,3,3,0,981.1,12775,432,12,2015,1.0
0,0,0,1,98.76,4.24,2.32,0.3333333333333333,21,4,1,0,1157.0,12775,304,21,2016,0.0
0,0,0,1,106.70833333333333,4.708333333333333,2.125,0.25,30,5,2,0,789.2,12775,110,21,2017,1.0
0,0,1,0,112.65,5.25,2.55,0.0,30,1,1,11,60.1,12778,11,12,2017,1.0
0,0,0,1,118.45454545454545,5.954545454545454,2.090909090909091,0.0,30,1,1,0,167.0,12797,34,3,2015,1.0
0,0,1,0,117.91666666666667,4.041666666666667,2.875,0.0,30,1,1,15,91.1,12799,15,11,2015,1.0
0,0,1,0,82.5,4.846153846153846,1.4230769230769231,0.0,4,1,1,19,107.0,12804,19,4,2015,0.0
0,0,1,0,121.7,5.0,1.75,0.0,30,2,2,26,155.2,12804,26,4,2016,1.0
0,0,1,0,93.8076923076923,4.923076923076923,3.769230769230769,0.0,30,1,1,21,114.0,12808,21,11,2017,1.0
0,0,1,0,91.45833333333333,5.041666666666667,1.875,0.0,30,1,1,13,67.1,12833,13,0,2017,1.0
0,0,0,1,98.70833333333333,2.75,1.9583333333333333,0.0,1,1,1,0,679.0,12856,156,1,2014,0.0
0,0,0,1,156.0952380952381,4.095238095238095,2.0476190476190474,0.0,1,2,2,0,884.4000000000001,12856,204,1,2015,0.0
0,0,0,1,116.96,3.24,2.24,0.0,1,3,3,0,1308.0,12856,162,1,2016,0.0
0,0,0,1,123.66666666666667,4.916666666666667,2.5833333333333335,0.0,30,4,4,0,1120.2,12856,280,1,2017,1.0
0,0,0,1,90.36,6.96,3.2,0.0,30,1,1,0,540.2,12858,222,15,2017,1.0
0,1,0,0,110.875,4.708333333333333,2.375,0.0,26,1,1,0,943.1,12859,114,26,2015,0.0
0,1,0,0,96.91666666666667,6.0,2.4166666666666665,0.0,26,2,2,0,843.2,12859,105,26,2016,0.0
0,1,0,0,130.42307692307693,4.961538461538462,2.8461538461538463,0.0,30,3,3,0,836.1,12859,106,26,2017,1.0
0,0,0,1,114.375,5.166666666666667,2.875,0.0,15,1,1,0,812.1,12861,196,15,2013,0.0
0,0,0,1,110.70833333333333,5.583333333333333,3.2916666666666665,0.0,15,2,2,0,1363.3,12861,306,15,2014,0.0
0,0,0,1,117.0,5.3478260869565215,3.347826086956522,0.0,15,3,3,0,692.2,12861,160,15,2015,0.0
0,0,0,1,110.76190476190476,5.619047619047619,3.4761904761904763,0.0,15,4,4,0,1345.0,12861,156,15,2016,0.0
0,0,0,1,90.36,6.96,3.2,0.0,30,5,5,0,1268.1,12861,147,15,2017,1.0
1,0,0,0,88.45,4.85,2.8,0.0,22,1,1,0,66.2,12863,62,22,2016,0.0
1,0,0,0,100.73076923076923,5.230769230769231,2.5384615384615383,0.0,30,2,2,0,69.2,12863,70,22,2017,1.0
0,0,1,0,107.61904761904762,4.619047619047619,2.4285714285714284,0.0,24,1,1,19,114.1,12880,19,24,2016,0.0
0,0,1,0,102.08695652173913,4.608695652173913,2.4347826086956523,0.0,30,2,2,15,81.0,12880,15,24,2017,1.0
1,0,0,0,107.31818181818181,5.409090909090909,2.9545454545454546,0.0,30,1,1,0,78.2,12890,69,20,2017,1.0
0,0,1,0,100.89655172413794,5.275862068965517,2.4482758620689653,0.0,30,1,1,12,60.0,12905,12,14,2016,1.0
0,0,0,1,112.84615384615384,4.269230769230769,2.6153846153846154,0.0,19,1,1,0,619.0,12907,89,19,2014,0.0
0,0,0,1,128.65217391304347,5.130434782608695,2.9130434782608696,0.0,19,2,2,0,1220.1,12907,153,19,2015,0.0
0,0,0,1,126.72,4.88,2.52,0.0,19,3,3,0,1108.3,12907,288,19,2016,0.0
0,0,0,1,125.3076923076923,4.1923076923076925,2.730769230769231,0.0,30,4,4,0,791.2,12907,216,19,2017,1.0
1,0,0,0,113.5925925925926,4.185185185185185,2.7037037037037037,0.0,1,1,1,0,70.0,12910,69,18,2015,1.0
1,0,0,0,116.96,3.24,2.24,1.0,1,2,1,0,65.2,12910,69,1,2016,0.0
1,0,0,0,123.66666666666667,4.916666666666667,2.5833333333333335,0.5,30,3,2,0,62.2,12910,63,1,2017,1.0
0,0,0,1,117.91666666666667,4.041666666666667,2.875,0.0,11,1,1,0,865.1,12916,99,11,2015,0.0
0,0,0,1,110.68,5.84,2.84,0.0,11,2,2,0,1364.2,12916,158,11,2016,0.0
0,0,0,1,93.8076923076923,4.923076923076923,3.769230769230769,0.0,30,3,3,0,1377.0,12916,159,11,2017,1.0
0,0,1,0,97.73913043478261,5.043478260869565,3.4347826086956523,0.0,16,1,1,14,71.2,12917,14,16,2016,0.0
0,0,1,0,109.6923076923077,5.346153846153846,3.1538461538461537,0.0,30,2,2,28,169.2,12917,28,16,2017,1.0
0,0,1,0,110.32,4.0,2.08,0.0,8,1,1,26,141.2,12918,26,8,2016,0.0
1,0,0,0,125.04545454545455,5.2727272727272725,2.590909090909091,0.0,30,2,2,0,73.0,12918,63,8,2017,1.0
0,0,0,1,114.9090909090909,3.909090909090909,1.9090909090909092,0.0,30,1,1,0,220.2,12926,138,28,2017,1.0
0,0,0,1,100.89655172413794,5.275862068965517,2.4482758620689653,0.0,14,1,1,0,86.2,12927,32,14,2016,0.0
0,0,0,1,127.60714285714286,4.678571428571429,2.4642857142857144,0.0,30,2,2,0,334.20000000000005,12927,138,14,2017,1.0
0,0,0,1,125.3076923076923,4.1923076923076925,2.730769230769231,0.0,30,1,1,0,372.5,12937,312,19,2017,1.0
0,0,0,1,110.32,4.0,2.08,0.0,30,1,1,0,183.3,12944,80,8,2016,1.0
0,0,0,1,114.9090909090909,3.909090909090909,1.9090909090909092,0.0,30,1,1,0,266.2,12956,132,28,2017,1.0
0,0,1,0,123.66666666666667,4.916666666666667,2.5833333333333335,0.0,30,1,1,15,78.0,12970,15,1,2017,1.0
0,0,1,0,117.0,5.3478260869565215,3.347826086956522,0.0,15,1,1,13,73.2,12972,13,15,2015,0.0
0,0,1,0,110.76190476190476,5.619047619047619,3.4761904761904763,0.0,15,2,2,19,105.0,12972,19,15,2016,0.0
0,0,1,0,90.36,6.96,3.2,0.0,30,3,3,13,73.2,12972,13,15,2017,1.0
0,1,0,0,130.27272727272728,5.363636363636363,2.0,0.0,17,1,1,0,350.2,12976,56,17,2015,0.0
0,1,0,0,102.53846153846153,3.1538461538461537,1.5,0.0,30,2,2,0,933.1,12976,120,17,2017,1.0
0,0,0,1,104.27586206896552,3.6551724137931036,1.793103448275862,0.0,7,1,1,0,465.0,12979,104,7,2014,0.0
0,0,0,1,117.91304347826087,4.695652173913044,1.7826086956521738,0.0,7,2,2,0,64.0,12979,28,7,2015,0.0
0,0,0,1,152.6818181818182,6.2272727272727275,2.227272727272727,0.0,7,3,3,0,947.2,12979,426,7,2016,0.0
0,0,0,1,141.7391304347826,5.3478260869565215,2.391304347826087,0.0,30,4,4,0,1076.3,12979,290,7,2017,1.0
0,0,0,1,101.73913043478261,5.826086956521739,2.5217391304347827,0.0,22,1,1,0,240.0,12984,74,22,2013,0.0
0,0,0,1,119.96153846153847,5.653846153846154,2.5384615384615383,0.0,22,2,2,0,1011.0,12984,254,22,2014,0.0
0,0,0,1,114.75,4.666666666666667,2.0416666666666665,0.0,22,3,3,0,608.1,12984,222,22,2015,0.0
0,0,0,1,88.45,4.85,2.8,0.0,22,4,4,0,1375.2,12984,156,22,2016,0.0
0,0,0,1,100.73076923076923,5.230769230769231,2.5384615384615383,0.0,30,5,5,0,1204.1,12984,133,22,2017,1.0
1,0,0,0,113.36,3.56,2.2,0.0,30,1,1,0,75.0,12988,66,8,2015,1.0
0,0,0,1,115.36363636363636,5.681818181818182,3.0,0.0,10,1,1,0,394.0,13005,54,10,2015,0.0
0,0,0,1,98.65217391304348,5.521739130434782,3.1739130434782608,0.0,10,2,2,0,141.1,13005,52,10,2016,0.0
0,0,0,1,103.0,5.4,3.08,0.0,30,3,3,0,342.29999999999995,13005,312,10,2017,1.0
0,0,1,0,104.27586206896552,3.6551724137931036,1.793103448275862,0.0,30,1,1,13,69.1,13046,13,7,2014,1.0
0,0,0,1,111.08333333333333,4.125,2.5833333333333335,0.0,3,1,1,0,246.0,13047,61,12,2012,1.0
0,0,0,1,108.12,5.36,2.04,1.0,3,2,1,0,596.2,13047,192,3,2013,0.0
0,0,0,1,112.70833333333333,5.375,2.4583333333333335,0.5,30,3,2,0,576.2,13047,164,3,2014,1.0
0,0,1,0,111.08333333333333,4.125,2.5833333333333335,0.0,12,1,1,16,95.0,13048,16,12,2012,0.0
0,0,1,0,99.37037037037037,5.185185185185185,1.9259259259259258,0.0,12,2,2,33,219.2,13048,33,12,2013,0.0
0,0,1,0,90.07407407407408,4.444444444444445,2.1481481481481484,0.0,12,3,3,28,179.0,13048,28,12,2014,0.0
0,0,1,0,98.65217391304348,4.782608695652174,2.739130434782609,0.0,12,4,4,20,129.2,13048,20,12,2015,0.0
0,0,1,0,101.08695652173913,5.391304347826087,2.608695652173913,0.0,30,5,5,33,199.0,13048,33,12,2016,1.0
0,0,1,0,89.45833333333333,4.333333333333333,3.1666666666666665,0.0,23,1,1,31,184.2,13050,31,23,2015,0.0
0,0,1,0,125.85714285714286,3.2857142857142856,2.857142857142857,0.0,30,2,2,20,123.1,13050,20,23,2016,1.0
0,0,0,1,99.83870967741936,3.4838709677419355,2.2580645161290325,0.0,27,1,1,0,283.2,13051,110,27,2013,0.0
0,0,0,1,105.46666666666667,4.266666666666667,2.3333333333333335,0.0,3,2,2,0,321.2,13051,118,27,2014,1.0
0,0,0,1,118.45454545454545,5.954545454545454,2.090909090909091,0.5,30,3,1,0,605.0,13051,303,3,2015,1.0
0,0,0,1,116.96,3.24,2.24,0.0,3,1,1,0,210.3,13066,82,1,2016,1.0
0,0,0,1,100.11538461538461,5.730769230769231,2.423076923076923,1.0,30,2,1,0,146.0,13066,26,3,2017,1.0
0,0,1,0,91.0,4.387096774193548,2.2580645161290325,0.0,16,1,1,32,192.2,13071,32,16,2012,0.0
0,0,1,0,82.0,5.2727272727272725,3.3636363636363638,0.0,16,2,2,23,137.0,13071,23,16,2013,0.0
0,0,1,0,108.42307692307692,4.923076923076923,2.6538461538461537,0.0,16,3,3,31,185.2,13071,31,16,2014,0.0
0,0,1,0,102.34782608695652,5.695652173913044,3.4347826086956523,0.0,13,4,4,31,191.1,13071,31,16,2015,1.0
0,0,1,0,134.875,4.583333333333333,2.5833333333333335,0.25,30,5,1,22,123.1,13071,22,13,2016,1.0
0,0,1,0,126.75,5.15,3.55,0.0,20,1,1,29,191.1,13074,29,20,2012,0.0
0,0,1,0,105.31818181818181,4.818181818181818,2.772727272727273,0.0,20,2,2,32,209.2,13074,32,20,2013,0.0
0,0,1,0,80.03448275862068,4.172413793103448,1.7241379310344827,0.0,20,3,3,22,144.1,13074,22,20,2014,0.0
0,0,1,0,115.8695652173913,5.3478260869565215,2.6956521739130435,0.0,20,4,4,17,100.1,13074,17,20,2016,0.0
0,0,1,0,107.31818181818181,5.409090909090909,2.9545454545454546,0.0,30,5,5,22,137.0,13074,22,20,2017,1.0
0,0,0,1,99.17241379310344,4.655172413793103,2.2413793103448274,0.0,5,1,1,0,1092.0,13075,453,5,2012,0.0
0,0,0,1,118.52173913043478,4.3478260869565215,2.391304347826087,0.0,25,2,2,0,1288.1,13075,155,5,2013,1.0
0,0,0,1,105.55555555555556,5.277777777777778,3.111111111111111,0.5,10,3,1,0,937.1,13075,132,25,2014,1.0
0,0,0,1,115.36363636363636,5.681818181818182,3.0,0.6666666666666666,12,4,1,0,714.1,13075,93,10,2015,1.0
0,0,0,1,101.08695652173913,5.391304347826087,2.608695652173913,0.75,14,5,1,0,891.2,13075,236,12,2016,1.0
0,0,0,1,127.60714285714286,4.678571428571429,2.4642857142857144,0.8,30,6,1,0,658.3,13075,169,14,2017,1.0
0,0,0,1,97.55172413793103,3.4827586206896552,1.5862068965517242,0.0,2,1,1,0,900.2,13110,258,2,2012,0.0
0,0,0,1,115.96,3.72,2.08,0.0,2,2,2,0,934.1,13110,270,2,2013,0.0
0,0,0,1,137.0909090909091,4.909090909090909,2.4545454545454546,0.0,26,3,3,0,1090.2,13110,152,2,2014,1.0
0,0,0,1,110.875,4.708333333333333,2.375,0.3333333333333333,14,4,1,0,1333.5,13110,216,26,2015,1.0
0,0,0,1,100.89655172413794,5.275862068965517,2.4482758620689653,0.5,14,5,1,0,1045.3000000000002,13110,264,14,2016,0.0
0,0,0,1,127.60714285714286,4.678571428571429,2.4642857142857144,0.4,30,6,2,0,630.2,13110,81,14,2017,1.0
0,0,1,0,103.76923076923077,4.538461538461538,2.6923076923076925,0.0,30,1,1,21,119.1,13119,21,5,2015,1.0
0,0,1,0,99.8076923076923,4.423076923076923,2.1538461538461537,0.0,19,1,1,19,117.1,13125,19,19,2013,0.0
0,0,1,0,112.84615384615384,4.269230769230769,2.6153846153846154,0.0,19,2,2,22,138.0,13125,22,19,2014,0.0
0,0,1,0,128.65217391304347,5.130434782608695,2.9130434782608696,0.0,19,3,3,32,208.0,13125,32,19,2015,0.0
0,0,1,0,126.72,4.88,2.52,0.0,19,4,4,21,116.0,13125,21,19,2016,0.0
0,0,1,0,125.3076923076923,4.1923076923076925,2.730769230769231,0.0,30,5,5,33,203.0,13125,33,19,2017,1.0
0,0,0,1,93.27586206896552,3.793103448275862,1.8275862068965518,0.0,21,1,1,0,225.2,13130,123,21,2015,0.0
0,0,0,1,98.76,4.24,2.32,0.0,26,2,2,0,444.2,13130,195,21,2016,1.0
0,0,0,1,130.42307692307693,4.961538461538462,2.8461538461538463,0.5,30,3,1,0,787.3000000000001,13130,327,26,2017,1.0
0,1,0,0,102.5925925925926,4.888888888888889,2.7777777777777777,0.0,10,1,1,0,195.1,13132,35,10,2014,0.0
0,1,0,0,115.36363636363636,5.681818181818182,3.0,0.0,30,2,2,0,302.2,13132,52,10,2015,1.0
0,0,1,0,114.75,4.666666666666667,2.0416666666666665,0.0,30,1,1,11,63.0,13143,11,22,2015,1.0
0,0,0,1,126.72,4.88,2.52,0.0,19,1,1,0,258.2,13145,90,19,2016,0.0
0,0,0,1,125.3076923076923,4.1923076923076925,2.730769230769231,0.0,30,2,2,0,1186.1,13145,159,19,2017,1.0
0,0,0,1,101.44,4.0,2.56,0.0,27,1,1,0,483.0,13152,138,27,2016,0.0
0,0,0,1,125.31818181818181,4.7272727272727275,2.8636363636363638,0.0,30,2,2,0,1119.2,13152,133,27,2017,1.0
0,0,0,1,80.03448275862068,4.172413793103448,1.7241379310344827,0.0,5,1,1,0,220.1,13153,86,20,2014,1.0
0,0,0,1,103.76923076923077,4.538461538461538,2.6923076923076925,1.0,17,2,1,0,205.3,13153,72,5,2015,1.0
0,0,0,1,106.2,4.12,1.56,1.0,30,3,1,0,393.1,13153,66,17,2016,1.0
0,0,0,1,100.73076923076923,5.230769230769231,2.5384615384615383,0.0,30,1,1,0,72.0,13154,21,22,2017,1.0
0,0,0,1,114.9090909090909,3.909090909090909,1.9090909090909092,0.0,30,1,1,0,221.1,13157,43,28,2017,1.0
0,0,1,0,114.75,4.666666666666667,2.0416666666666665,0.0,22,1,1,21,121.2,13164,21,22,2015,0.0
0,0,1,0,88.45,4.85,2.8,0.0,22,2,2,20,107.0,13164,20,22,2016,0.0
0,0,1,0,100.73076923076923,5.230769230769231,2.5384615384615383,0.0,30,3,3,24,136.1,13164,24,22,2017,1.0
1,0,0,0,98.65217391304348,4.782608695652174,2.739130434782609,0.0,30,1,1,0,70.0,13172,70,12,2015,1.0
0,1,0,0,114.75,4.666666666666667,2.0416666666666665,0.0,22,1,1,0,688.0,13176,84,22,2015,0.0
0,0,0,1,88.45,4.85,2.8,0.0,30,2,2,0,113.2,13176,19,22,2016,1.0
0,0,0,1,95.6923076923077,3.8076923076923075,2.6538461538461537,0.0,30,1,1,0,496.20000000000005,13180,184,18,2016,1.0
0,0,1,0,118.22222222222223,3.740740740740741,2.1481481481481484,0.0,5,1,1,28,163.1,13183,28,5,2016,0.0
0,0,1,0,116.79166666666667,3.4583333333333335,2.1666666666666665,0.0,30,2,2,33,191.1,13183,33,5,2017,1.0
0,0,0,1,118.22222222222223,3.740740740740741,2.1481481481481484,0.0,5,1,1,0,464.2,13185,55,5,2016,0.0
0,0,0,1,116.79166666666667,3.4583333333333335,2.1666666666666665,0.0,30,2,2,0,1240.1,13185,153,5,2017,1.0
0,0,1,0,125.31818181818181,4.7272727272727275,2.8636363636363638,0.0,30,1,1,21,98.0,13188,21,27,2017,1.0
1,0,0,0,118.6,6.05,2.75,0.0,3,1,1,0,67.2,13194,60,3,2016,0.0
0,0,1,0,100.11538461538461,5.730769230769231,2.423076923076923,0.0,30,2,2,18,88.0,13194,18,3,2017,1.0
1,0,0,0,130.42307692307693,4.961538461538462,2.8461538461538463,0.0,30,1,1,0,62.2,13211,45,26,2017,1.0
0,0,1,0,96.91666666666667,6.0,2.4166666666666665,0.0,26,1,1,26,159.0,13218,26,26,2016,0.0
0,0,1,0,130.42307692307693,4.961538461538462,2.8461538461538463,0.0,30,2,2,25,164.2,13218,25,26,2017,1.0
0,1,0,0,99.37037037037037,5.185185185185185,1.9259259259259258,0.0,12,1,1,0,429.2,13265,52,12,2013,0.0
0,1,0,0,90.07407407407408,4.444444444444445,2.1481481481481484,0.0,12,2,2,0,1121.0,13265,131,12,2014,0.0
0,1,0,0,98.65217391304348,4.782608695652174,2.739130434782609,0.0,12,3,3,0,919.2,13265,112,12,2015,0.0
0,1,0,0,101.08695652173913,5.391304347826087,2.608695652173913,0.0,12,4,4,0,443.2,13265,55,12,2016,0.0
0,1,0,0,112.65,5.25,2.55,0.0,30,5,5,0,994.0,13265,124,12,2017,1.0
0,0,0,1,93.27586206896552,3.793103448275862,1.8275862068965518,0.0,30,1,1,0,75.1,13271,31,21,2015,1.0
0,0,1,0,114.82608695652173,5.521739130434782,2.608695652173913,0.0,9,1,1,14,75.2,13273,14,9,2016,0.0
1,0,0,0,146.34782608695653,5.217391304347826,2.652173913043478,0.0,30,2,2,0,69.1,13273,47,9,2017,1.0
0,0,0,1,97.73913043478261,5.043478260869565,3.4347826086956523,0.0,16,1,1,0,593.0,13277,255,16,2016,0.0
0,0,0,1,109.6923076923077,5.346153846153846,3.1538461538461537,0.0,30,2,2,0,603.2,13277,333,16,2017,1.0
0,0,0,1,113.5925925925926,4.185185185185185,2.7037037037037037,0.0,30,1,1,0,153.4,13284,74,18,2015,1.0
0,0,1,0,116.625,3.5,2.3333333333333335,0.0,2,1,1,12,70.0,13287,12,17,2014,1.0
0,0,1,0,123.80952380952381,3.857142857142857,1.8571428571428572,1.0,2,2,1,16,96.2,13287,16,2,2015,0.0
0,0,1,0,100.62962962962963,3.6666666666666665,1.7037037037037037,0.5,30,3,2,13,63.2,13287,13,2,2017,1.0
0,0,0,1,110.32,4.0,2.08,0.0,30,1,1,0,106.0,13288,28,8,2016,1.0
0,0,0,1,123.80952380952381,3.857142857142857,1.8571428571428572,0.0,2,1,1,0,234.2,13301,90,2,2015,0.0
0,0,0,1,94.54166666666667,3.6666666666666665,1.7083333333333333,0.0,30,2,2,0,267.0,13301,102,2,2016,1.0
0,0,0,1,100.73076923076923,5.230769230769231,2.5384615384615383,0.0,30,1,1,0,424.0,13325,142,22,2017,1.0
0,0,0,1,97.72,4.08,2.16,0.0,8,1,1,0,289.1,13329,37,8,2014,0.0
0,0,0,1,113.36,3.56,2.2,0.0,8,2,2,0,782.2,13329,107,8,2015,0.0
0,0,0,1,110.32,4.0,2.08,0.0,8,3,3,0,1186.1,13329,151,8,2016,0.0
0,0,0,1,125.04545454545455,5.2727272727272725,2.590909090909091,0.0,30,4,4,0,1264.0,13329,149,8,2017,1.0
0,1,0,0,103.47826086956522,5.434782608695652,2.0,0.0,28,1,1,0,269.0,13338,34,28,2016,0.0
0,1,0,0,114.9090909090909,3.909090909090909,1.9090909090909092,0.0,30,2,2,0,648.1,13338,90,28,2017,1.0
0,1,0,0,98.76,4.24,2.32,0.0,3,1,1,0,301.0,13355,42,21,2016,1.0
0,1,0,0,100.11538461538461,5.730769230769231,2.423076923076923,1.0,30,2,1,0,339.1,13355,46,3,2017,1.0
0,0,0,1,110.68,5.84,2.84,0.0,30,1,1,0,799.2,13359,116,11,2016,1.0
0,0,1,0,100.89655172413794,5.275862068965517,2.4482758620689653,0.0,14,1,1,22,132.1,13361,22,14,2016,0.0
